"","HCOOH.O","CCO_OH.O","RCO_OH.O","CCO_OOH.O","RCO_OOH.O","SO2.O","ALK1.O","BACL.O","PAN.O","PAN2.O","MA_PAN.O","H2O2.O","N2O5.O","HONO.O","ALK2.O","ALK3.O","ALK5.O","ARO2.O","HNO4.O","COOH.O","MEOH.O","ALK4.O","ARO1.O","DCB2.O","DCB3.O","CRES.O","NPHE.O","ROOH.O","BALD.O","PHEN.O","CO.O","MGLY.O","ACET.O","HNO3.O","ETHENE.O","GLY.O","ISOPRENE.O","TERP.O","METHACRO.O","OLE1.O","ISOPROD.O","OLE2.O","MVK.O","CCHO.O","HCHO.O","RNO3.O","RCHO.O","MEK.O","PROD2.O","O3.O","HO2.O","RO2_N.O","RO2_R.O","NO.O","NO2.O","NO3.O","CO.S","ACET.S","HCHO.S","NO2.S","UFP.S","To","a","LightFlux"
"DCB2 median",0,0,0,0,0,-0.000219458879377275,0.00552870783403813,0,-0.00164482778692614,-0.000997728029529599,-0.00246891239299435,-0.00342212526620449,0,0.00206836742867738,0.00305211962098677,0.000518026303999313,0.000686555594032891,0.00111269354894986,0,-0.0207947658204634,0.00124113117379936,0.000790396281464105,0.00169212464552405,0,0,0,0,0.00400144293592795,0,0,8.6267094138251e-06,0.0100870342326155,0.00282275471503754,-0.00112225580572778,0.00216587820949906,0.00811925894212288,-0.00581593289342792,0,0,0.00126378883740416,0,0,-0.00537801881992432,0.0045911009599621,0.000896336469987386,0.00191852808903766,0.00193682237203647,0.00175451591430652,0.00863491880033294,-4.51422074713625e-05,0,0,0,0.000233169766278781,3.10020211544484e-05,0,0,0,0,0,0,-1.1165484333947e-06,-1.54450753966818e-05,0
"DCB2 min",-0.454551757866946,-0.464017381151746,-0.571548585337844,-1.52693582369865,-1.52693582369865,-0.329969056831079,-0.417387123319873,-1.52693582369865,-0.376893232745715,-0.239414735531084,-0.763467911849325,-0.337875800848013,-1.52693582369865,-0.201433668346028,-0.492141479772356,-0.492141479772356,-0.236778872183981,-0.554004998315757,-0.256950174428689,-0.501940640430557,-0.544736283330332,-0.197051879090087,-0.473557744367962,0,-1.52693582369865,-0.633593304862521,0,-0.29474241818324,-0.42427529304117,-0.633593304862521,-0.00194016674499981,-0.763467911849325,-0.417387123319873,-0.285457975172051,-0.325372541551237,-0.591155637270262,-0.360833791177931,-0.662436007733211,-0.662436007733211,-0.230758302019402,-0.591155637270262,-0.717596571864757,-0.882469385083814,-0.0848297679832584,-0.139264352506833,-0.571548585337844,-0.360833791177931,-0.320571848078299,-0.218505477218129,-0.0178621549214466,-0.29474241818324,0,-1.52693582369865,-0.0796840067478925,-0.0766028555607362,0,-4.14783299356093e-06,-0.00414684152208527,-0.00919029742732411,-3.10544564439379e-05,-6.5771954508896e-06,-2.45104240466888e-05,-0.00747873186451945,-0.501940640430557
"DCB2 max",0.353062916837371,0.345609555229622,0.351545954772387,0.355775870230549,0.389355228922706,0.332019538572845,0.445274245904527,0.330057844570592,0.325372541551237,0.325372541551237,0.329969056831079,0.329969056831079,0.184230012766363,0.271070095431948,0.512686839136707,0.125485160107639,0.21190815909572,0.285774292668922,0.42427529304117,0.464017381151746,0.247893875336159,0.306432717250635,0.662436007733211,0.633593304862521,0.337875800848013,0.242973537248559,0.186568577672156,0.386831134475095,0.633593304862521,0.242973537248559,0.0068488981634009,0.544736283330332,0.426887313123299,0.353062916837371,0.170020502405496,0.360833791177931,0.355775870230549,0.332019538572845,1.52693582369865,0.277669459355058,0.417387123319873,1.52693582369865,0.407360287921798,0.0961219043620361,0.13952393411393,0.636688329405575,0.636688329405575,0.294093745432708,0.127244651974888,0.115533696182259,0.42427529304117,0.172127237088305,0.186568577672156,0.221721944438881,0.239414735531084,0.186568577672156,0.000478980252956746,0.662436007733211,0.662436007733211,0.147525917910678,0.00183525940348395,6.08771816705685e-05,0.00571096879900535,0.381796491184861
"DCB3 median",0,0,0,0,0,0.000527512581331896,0.00822514262061641,0,0,0,0,-0.00853880537783207,0,0.00168229794592706,0.00524081835125611,0.00097652854143831,0.00131894508378113,0.0026906404435128,0,0,0.0061083317714068,0.00235143603389266,0.00367167514365673,0,0,0,0,-0.00399402383008436,0,0,1.40355253378687e-05,0.075240717135285,0.00453602919805337,0.00223912968391094,0.00256819300183904,0.188697979491579,-0.00102169198401083,0,0,-0.00133956104955369,-0.00319961088650838,0,-0.0254255353623718,0.0186146318142399,0.00840618220754805,0.034644994997706,0.0215548303106827,0.0111687790885439,0.0256044446111813,-4.65704385551921e-05,0,0,0,0,9.76798816242407e-05,0,0,0,0,0,0,-1.95688244914144e-06,-1.87490174554815e-05,0
"DCB3 min",-1.58309422981477,-1.58051799460337,-0.845766231808947,-2.53729869542684,-2.53729869542684,-1.60106127961463,-0.908855782370218,-2.53729869542684,-0.547223564432693,-1.14749530176507,-1.58962940766482,-0.254276828173891,-2.53729869542684,-0.940605668029715,-0.454471733807037,-0.454471733807037,-0.940605668029715,-1.19897460267504,-1.56489333493404,-1.38067899464307,-1.54897496783098,-0.543946357145414,-0.846352324895397,-3.2300847211981,-2.53729869542684,0,0,-1.59151059780149,-3.2300847211981,0,-0.0114643147234677,-3.09559033274214,-0.290035275317811,-1.58962940766482,-0.469206178295233,-0.845766231808947,-1.38456630368407,-0.990273544641389,-1.08789271429083,-1.09444712886539,-1.4246209822833,-1.4246209822833,-1.67075347012175,-0.276410586470803,-1.32462783845058,-1.1914956997266,-0.430940452197833,-1.26852697655203,-0.893421447397397,-0.0914524046583655,-1.54897496783098,0,-2.53729869542684,-0.165045590773565,-0.133895317707426,0,-1.72893029798288e-05,-0.00219852710280186,-0.00487241141702034,-0.000129443472571493,-3.48702557891204e-06,-0.000111352092914754,-0.0460537160340842,-0.476978769674464
"DCB3 max",1.54897496783098,1.29628008523296,1.58962940766482,3.2300847211981,3.09559033274214,0.397407351916205,0.346365520154863,3.2300847211981,0.592425892186863,0.908855782370218,1.49479184113293,0.469206178295233,0.516743681481351,1.3416813964861,0.500827281947508,0.282354786884482,0.990273544641389,1.38456630368407,0.893421447397397,1.26313791799021,3.09559033274214,1.04155503169734,0.990273544641389,0.411568235013299,1.83849102241795,3.2300847211981,0.481247902266218,1.58051799460337,1.58962940766482,3.2300847211981,0.012468544781725,3.2300847211981,0.308227745178486,0.784566275807121,0.379406320297294,1.4549563127081,1.52407740984098,1.43082207543567,2.53729869542684,1.38456630368407,1.58309422981477,2.53729869542684,1.29628008523296,0.252627583598043,0.30969051366777,1.26313791799021,0.77058048831241,1.52407740984098,0.511132041836009,0.604023576035125,0.505886684356173,0.34927424825011,0.481247902266218,1.04155503169734,1.14749530176507,0.460880003001263,0.00108609188164696,0.832753767305368,0.832753767305368,0.334516299547264,0.00304963785508034,0.00060271064503647,0.0364215377679435,0.298234498677265
"CRES median",0,0,0,0,0,0.000236657487433664,0.000985117590983528,0,0.000170502234428217,0.000194328403750979,0,-0.000417055286135875,0,0,0.000322834071380234,0.000113378656537298,0,-0.000616274363531638,0,0.000475025885390694,0.00112431361929207,0.000127922966180359,0,0,0,0,0,-0.000916641373341042,0,0,4.30880178252449e-06,0.0184517034854861,0.000394701005017403,0.00105799869056386,0.000696495454131985,0.0395930066468204,0,0,0,-0.000271991939632293,-0.0117463479182022,0,-0.00440291970926177,0.00455605078109263,0.00161561189852647,7.17409047511631e-05,0.000161417035690117,0.000446496706467678,0.00342191058528334,8.37596949392197e-07,0,0,0,0.000216411729551883,-1.96934713527366e-05,0,0,0,0,0,0,-1.58363340138473e-07,-2.25061804638276e-06,0
"CRES min",-0.327749864763939,-0.317763488281484,-0.344188208321158,-0.317763488281484,-0.340249161713451,-0.419978475014993,-0.558397033587588,0,-0.291509920661945,-0.118779019940461,-0.312756830439891,-0.183620081752603,-0.594719265099028,-0.0822034247513078,-0.1582145505892,-0.0842898587087183,-0.1373618121971,-0.183053244246312,-0.317763488281484,-0.326491355293938,-0.255189873490749,-0.237321825883801,-0.274723624394199,-0.357472416161113,-0.344188208321158,-0.054901380638921,-0.415858864747561,-0.292885190794099,-0.432318135572822,-0.054901380638921,-0.00299815805255825,-0.356092145193669,-0.25599452260453,-0.290685099305537,-0.51198904520906,-0.231819580899261,-0.182454171577682,-0.594719265099028,-4.39327786191148,-0.108683433025552,-0.439327786191148,-4.39327786191148,-0.594719265099028,-0.115909790449631,-0.298282699730511,-0.878655572382296,-0.415858864747561,-0.474643651767601,-0.366106488492623,-0.00680074376861494,-0.255189873490749,-0.333687080690061,-0.415858864747561,-0.0343404530492749,-0.0161893226533039,-0.415858864747561,-0.000421282996721123,-0.399388896537407,-0.732212976985246,-0.00230998797530978,-0.00528038204556668,-6.84142408218069e-05,-0.000334103503821738,-0.0695684341720053
"CRES max",0.337944450916268,1.09831946547787,1.46442595397049,4.39327786191148,4.39327786191148,0.241896993896722,0.198239755033009,4.39327786191148,0.576694267486618,0.594719265099028,2.19663893095574,0.51198904520906,4.39327786191148,0.168288587306439,0.186132344529196,0.0372264689058392,0.089624715939743,0.182454171577682,0.328813699005231,1.09831946547787,0.356092145193669,0.099246832661688,0.558397033587588,0.0684760879113691,4.39327786191148,0.357472416161113,0.179960186629026,0.316362897585832,0.317763488281484,0.357472416161113,0.00126570705783101,2.19663893095574,0.139992825004998,0.134159155597999,0.0699964125024988,1.46442595397049,0.419978475014993,1.09831946547787,0.274723624394199,0.182454171577682,0.280276948213524,0.307062173380399,2.19663893095574,0.244070992328415,0.333687080690061,0.327749864763939,0.218690437492446,0.594719265099028,0.0397425180470834,0.0184808549281804,0.344188208321158,0,4.39327786191148,0.099246832661688,0.118779019940461,0.389760546832573,0.000481631158841143,0,0,0.148342396923072,0,0.000262960471893408,0.00171277889353274,0.181106574162581
"DCB1 median",0,0,0,0,0,0.00276773383488201,0.0109389781766882,0,0,0,0,-0.00858230301609555,0,0,0.00584596253640665,0.000788791173739999,0,-0.000608214022364868,0,-0.061290021831518,0.010198449919742,0.00134241189284407,0,0,0,0,0,0,0,0,1.32690432616503e-05,0.0353647925808979,0.00590357552392697,2.87090213575978e-05,0.00503449044359816,0.0637785085652341,-0.0135564058643792,0,0,0.00131408565058877,0,0,-0.0256300771597693,0.0177140739853093,0.00740676573358396,0.0109491419641766,0,0.0103858534834276,0.0152799412720521,-2.35962705053747e-05,0,0,0,0.000191132572492344,2.13442536422468e-05,0,0,0,0,0,0,-2.77823446435834e-06,-3.0601630823653e-05,0
"DCB1 min",-1.75817748195376,-2.50066664725943,-1.69430830751586,-4.27486061982849,-4.27486061982849,-0.617676197746138,-1.11983848124497,-4.27486061982849,-1.7009384469621,-1.28952264512508,-2.50066664725943,-1.26465968829242,-4.27486061982849,-0.701087209684081,-0.998903588213126,-0.998903588213126,-0.618436929533442,-0.881870037610113,-0.581222846445509,-2.51128616326077,-1.03984540479629,-0.564262405590411,-1.28952264512508,-0.703250024531,-4.27486061982849,-3.22314713238836,-1.00591882512793,-0.804582284287343,-2.80434883873632,-3.22314713238836,-0.0101649479844056,-2.13743030991424,-1.11983848124497,-1.00901164335357,-0.287052697779566,-1.61157356619418,-1.57764608395254,-1.14933894113097,-1.49615380727644,-0.671732578762798,-1.75817748195376,-1.21173806874597,-2.13743030991424,-0.237492256657138,-0.461548845754116,-1.75817748195376,-1.57764608395254,-2.40418355311554,-2.03779395396759,-0.0536499125955003,-0.818822700351443,-0.703250024531,-4.27486061982849,-0.184889924769653,-0.112486690182988,-1.00591882512793,-4.59220948348572e-05,-0.0130341023637314,-0.0288863890223236,-0.000251801016644821,-2.06730443680072e-05,-0.00106668459569483,-0.0214718822756963,-0.969765617378272
"DCB1 max",1.49790977508057,1.42674837756883,2.51128616326077,2.51128616326077,2.64536971650463,1.08880323153675,1.28952264512508,1.32553543882485,0.323884218395293,0.287052697779566,0.818822700351443,0.617676197746138,1.28952264512508,0.779896145838669,0.941480872568902,0.242441404344568,0.621588830897953,0.833555549086477,2.80434883873632,2.40418355311554,0.80578678309709,0.962682847614586,0.943639891951276,2.64103523420679,1.49332185659692,0.513714759388909,0.371925258007399,3.15848708332077,2.8742991512995,0.513714759388909,0.00996419461842956,1.7009384469621,1.11312492001638,1.49790977508057,0.534398196912986,2.46519334828825,2.46519334828825,1.23687385906688,4.27486061982849,0.795661145278499,1.12381047215696,4.27486061982849,1.92536569522917,0.234416674843667,0.703250024531,1.57764608395254,2.80434883873632,2.50066664725943,0.89198260946233,0.345322973121406,2.80434883873632,0,1.44315378945761,0.647768436790586,0.69526250106308,1.32553543882485,0.00186139827863366,0.943639891951276,0.943639891951276,0.573310669819168,0.00513805362960155,0.00015799101263478,0.0163375042523519,1.73226118316589
"NPHE median",0,0,0,0,0,0.00106531488757835,0,0,0.00753791500384826,0.00511610879330904,0,0,0,0,0.00156115280749687,-4.38318114635307e-05,0,-0.00283083917963458,0,0,0.00485516081082003,0,0,0,0,0,0,-0.0318398656518329,0,0,-1.32768975472997e-06,-0.0755691709809056,0,0.00473579388828912,-0.00214045293713988,0,0,0,-0.0171726808824655,-0.00577860211949684,-0.0171726808824655,-0.0059204680518903,-0.0366922431753255,0.00488248432562005,0.00124786089086572,0,0,0.00943536918826856,-0.0184746427670895,7.78064418121623e-05,0,0,0,-0.000161222896633782,-5.80830137428307e-05,0,0,0,0,0,0,2.42220483241728e-06,1.67820041933214e-05,0
"NPHE min",-17.6316307201229,-3.13066567946691,-1.84017080912013,-2.67488097596391,-2.67488097596391,-0.48674078284047,-2.85346192262813,-2.67488097596391,-1.08166035236412,-1.5316276528693,-13.4323782264772,-0.89120253465878,-6.42136785638446,-1.46987483411992,-3.56147311510012,-0.86058344404307,-2.39277390968977,-2.05672951992841,0,-13.2617682384823,-4.19036207475181,-2.22002143961676,-4.78554781937953,-8.6982294618769,-2.67488097596391,-1.54565705729568,-8.6982294618769,-1.23617272482922,-8.6982294618769,-1.54565705729568,-0.043331515099695,-8.57968548542418,-2.68965516688997,-0.571590562828816,-0.438761770412443,-8.6982294618769,-5.87721024004098,-7.19047365843621,-7.11952978960157,-0.207905095589902,-2.61134705013966,-7.11952978960157,-7.4937762547918,-4.19036207475181,-1.15943438211593,-27.2574838390663,-7.19047365843621,-7.4937762547918,-1.02701430275138,-0.206896551299229,-27.5692977516474,-8.6982294618769,-7.19047365843621,-0.598193477422441,-0.332230384877431,-8.6982294618769,-0.000767428134933971,-0.64722998087287,-1.18658829826693,-0.00574566614112868,-0.00855712715096343,-0.000858482152101466,-0.0050809616202815,-0.439952562671369
"NPHE max",27.2574838390663,5.86951307224249,27.5692977516474,8.6982294618769,27.5692977516474,0.707975939490553,2.61134705013966,7.11952978960157,0.343187419416967,0.508537842114398,8.57968548542418,0.28306088188293,10.1301023048061,2.29744147930395,3.32992586880998,3.32992586880998,1.56205611735339,3.96310513353387,1.04014838150943,24.8425497310717,4.05802033740577,1.42455333519176,3.12411223470679,0.946705158721453,27.5692977516474,0.457089540303656,0,10.8259475902843,27.5692977516474,0.457089540303656,0.03502662247322,9.1897659172158,2.61134705013966,0.328855259823742,0.89120253465878,13.7846488758237,4.54616424028819,6.91402749406787,6.25604495939708,0.540574465718576,8.34139327919611,4.78554781937953,6.42136785638446,2.60378269045233,7.81134807135698,24.8425497310717,2.23872970441286,7.19047365843621,1.79098376353029,0.120862419850718,8.65320907380454,0,7.11952978960157,0.562783461378116,0.200081894971396,5.63309696296035,0.0328821988408254,1.54139350596108,1.54139350596108,0.530894157621224,0.00112757388877913,0.00017499721898872,0.00442283363015316,3.44233377617228
"ROOH median",0,0,0,0,0,-0.0153148095348476,-0.0459001000677628,0,0,0,0,-0.000846406952989504,0,-0.0331527517049466,-0.0442800519058798,-0.00874856257875249,-0.0181456081333712,-0.0342639563381046,0,0.245879396749906,-0.0278944018816337,-0.0176522335251379,-0.042819681157902,0,0,0,0,0.000425358020945024,0,0,-8.85105379105296e-05,0.000425358020945024,-0.0213759119579596,-0.00941333189840448,-0.0135704149945289,-0.616640908143365,0,-0.232170349391596,0,-0.00472886569833101,0.125232616285509,-0.0824409906390053,0.0695666658348278,-0.0619120931710922,-0.0274200300682053,-0.134113904276875,-0.00368783120818967,-0.0511111302621791,-0.00648990077518462,0.00101673280906732,0,0,0,-0.00392647525533709,-0.00108779295485776,0,0,0,0,0,0,4.47161947192689e-07,8.13208898615558e-05,0
"ROOH min",-3.62119302195647,-7.96662464830423,-34.2449039622031,-39.8331232415212,-39.8331232415212,-30.322316360945,-53.3240323205312,-32.8352317942758,-1.32249594956355,-2.13068791874127,-9.95828081038029,-9.30242077771061,-53.3240323205312,-2.34985786467985,-17.9274524515384,-2.56106463593406,-10.6648064641062,-17.1726201951383,-38.957302179455,-34.2449039622031,-13.889630624993,-26.8911786773077,-10.7564714709231,-8.56286256979219,-39.6318635696514,-32.8352317942758,0,-39.7797912865638,-13.6497891715171,-32.8352317942758,-0.083498108961353,-7.64070562648013,-19.017049455593,-1.4172671377579,-38.0340989111859,-19.9165616207606,-2.57023474905948,-50.2395446362093,-149.127622604977,-2.41405027698375,-14.9127622604977,-149.127622604977,-53.7823573546153,-1.07113144782842,-1.59979593827668,-29.8255245209953,-7.73315226877701,-53.7823573546153,-19.9165616207606,-0.632857771522412,-9.989480570447,0,-2.74325828957495,-1.70231863108385,-1.9634419283817,-2.79872660714044,-0.0037543073607423,-13.5570566004524,-24.8546037674961,-1.15632666710863,-0.179239931015597,-0.00653320660628905,-0.0569977168980373,-4.31702450446697
"ROOH max",13.3310080801328,53.7823573546153,50.2395446362093,149.127622604977,149.127622604977,15.3792262928782,16.7465148787364,149.127622604977,44.9287727156057,53.3240323205312,74.5638113024883,38.0340989111859,149.127622604977,2.1076668799581,17.7746774401771,3.55493548803541,7.17707780517275,6.72279466932692,2.52033066763284,37.2819056512441,15.573543501355,5.33240323205312,53.3240323205312,10.8879588181717,149.127622604977,39.7797912865638,1.86649395855755,2.63810222983696,39.8331232415212,39.7797912865638,0.0499002770202368,74.5638113024883,10.1074387869817,3.46808424662736,5.05371939349083,53.3240323205312,30.322316360945,37.2819056512441,3.81685089454825,1.83074419961512,5.68932611054699,22.4643863578028,74.5638113024883,8.2848679224987,2.71141132009048,6.41839610222939,3.80340989111859,50.2395446362093,38.957302179455,0.163608790349768,4.91945490799991,1.59979593827668,149.127622604977,1.14713555849982,0.130332426210832,1.86649395855755,3.72759460665091e-06,0,0,2.79081690445591e-05,0,0.0297963198640528,0.0581394240175347,0.458210079626303
