"time","H2SO4","HCOOH","CCO_OH","RCO_OH","CCO_OOH","RCO_OOH","XN","XC","SO2","O1D","ALK1","BACL","PAN","PAN2","PBZN","MA_PAN","H2O2","N2O5","HONO","ALK2","ALK3","TBU_O","ALK5","ARO2","HNO4","COOH","HOCOO","BZNO2_O","MEOH","ALK4","ARO1","DCB2","DCB3","CRES","DCB1","NPHE","ROOH","BALD","PHEN","CO","MGLY","ACET","HNO3","ETHENE","GLY","BZ_O","ISOPRENE","R2O2","TERP","METHACRO","OLE1","ISOPROD","OLE2","MVK","CCHO","HCHO","RNO3","O3P","RCHO","MEK","PROD2","O3","HO2","RO2_N","MA_RCO3","C_O2","BZCO_O2","RO2_R","NO","NO2","NO3","CCO_O2","RCO_O2","OH","CH4","CO2","NH3","Tracer","PM25","PM25_10","UFP"
50,-4.91105751557881e-09,6.20108677903921e-06,2.04740077300129e-05,1.62038425162495e-07,1.0433029146803e-08,2.54194555705867e-08,7.7068395068071e-09,4.61614840506351e-08,-9.14774140688973e-06,-1.00729512685686e-21,1.70192845110103e-05,1.01406169440698e-07,4.3103879545619e-07,4.39748145123738e-07,1.7398519995367e-09,1.6510122448667e-07,-4.71963590158171e-07,-2.36257031284287e-08,3.42486734683272e-07,1.1549106089323e-05,0.00055858372153482,-5.87948517014981e-16,4.92798057265805e-05,3.26117125230271e-05,-4.87959991398945e-09,4.69494818643451e-06,1.85726132148399e-12,-2.56383314320118e-17,-8.63506551345868e-06,2.7586549621525e-05,0.000121156697288145,7.17596571864757e-08,9.79916786564947e-08,-1.04897827071124e-08,1.03240943902098e-07,1.90251767620081e-07,-8.0025118874576e-07,4.73948696628645e-06,1.21305723267276e-05,-0.00140293143204838,9.02185574568341e-07,0.000113454557055191,-1.65004668874528e-07,1.1016530805109e-05,3.05606307702984e-06,1.67734144394554e-12,1.24247172662635e-05,6.86254316824602e-08,3.48595313303595e-05,-1.27338398382423e-06,5.94458872754892e-06,2.09427783913278e-06,1.26355464518692e-05,-1.97616312313949e-06,7.73628634426088e-06,2.74122354627583e-05,-3.56078952750547e-06,-1.50269478926948e-13,1.11042677180759e-05,-4.44346685114632e-06,7.04583131794238e-07,-1.955183259277e-05,1.14305097485312e-08,2.03475984255061e-08,4.01416862080525e-11,9.45841824352735e-09,5.46861353410275e-13,4.04552770116043e-08,-2.09034805599823e-06,-0.000115902247016933,-1.55490029636251e-09,2.64387844253063e-10,1.68183457437084e-10,-9.62741012097307e-12,0.00793933196941525,-1.85619678801089,-4.91991645633478e-08,0.294049418722373,-0.0554924125409632,-0.00932224694991012,85.6297153541511
55,-3.94056716572776e-09,4.33140094798452e-06,1.51726663985476e-05,1.12498769512959e-07,2.61990764601772e-09,1.05079876151588e-08,5.92705107844508e-09,4.19310247589349e-08,-7.4480387542226e-06,1.8675957545767e-24,1.63793045409292e-05,9.57833761367526e-08,2.58319364980113e-07,3.11146302197e-07,1.31510777049369e-09,1.25408766658675e-07,-5.61361936910603e-07,-1.81209068716145e-08,4.41402446284292e-07,1.11601176277544e-05,0.000535806217271486,-8.73630380113026e-16,4.73114569352788e-05,3.13255224478656e-05,-1.09966073117009e-08,4.45571462378312e-06,1.49316377517423e-12,1.55998493249284e-16,-6.51656153611195e-06,2.65436396815454e-05,0.000116151931580305,6.89539900519884e-08,9.02592125759872e-08,-9.42792139926405e-09,9.84696209342301e-08,1.71598830342057e-07,-5.59735975597293e-07,4.54333239243188e-06,1.1637052007412e-05,-0.00128964658115757,7.5788433835131e-07,0.000113165140996989,-1.56681645848726e-07,1.08666083118161e-05,2.91580786094594e-06,6.37268185123791e-13,1.17953904044997e-05,6.26580531815154e-08,3.34360742880615e-05,-1.12576412479539e-06,6.05490305602718e-06,2.01727024762261e-06,1.21005303289839e-05,-1.69464705097596e-06,6.69728402368177e-06,2.29399771995485e-05,-3.05034048791003e-06,-1.26190396203005e-13,9.84246290645337e-06,-3.56214239608938e-06,7.27270952677253e-07,-1.98002987266578e-05,8.68908798240571e-09,1.83709865119278e-08,3.45455411949117e-11,8.99606412650905e-09,4.87991681095705e-13,3.65618465665696e-08,-1.45580032175944e-06,-9.04508201830129e-05,-1.28831415450749e-09,2.18785666825411e-10,1.43000607302024e-10,-7.61802810652319e-12,0.00760926406557396,-1.76033504789691,-5.87162625215247e-08,0.28182467905055,-0.0504434375790772,-0.00551372770000281,87.1237274616097
60,-3.16170172953204e-09,3.06850080699588e-06,1.1354815697165e-05,7.43540145776741e-08,-3.25297045039817e-09,-7.87129132012655e-10,4.41377823450425e-09,3.8382361888831e-08,-6.13918760022414e-06,-1.36463808752085e-18,1.5772903537501e-05,9.0450083369049e-08,1.16377168683059e-07,2.03302643235507e-07,9.87278504140142e-10,9.11349675125237e-08,-6.12271964410444e-07,-1.43090432585623e-08,4.6812663453596e-07,1.0781424489791e-05,0.000514465181551012,1.17575436181249e-15,4.54126450102958e-05,3.01073258753837e-05,-1.33984095866764e-08,4.22622863666716e-06,1.15409136393691e-12,-7.39299499294607e-17,-5.00087622463734e-06,2.55343039100913e-05,0.000111453841784594,6.62436007733211e-08,8.32753767305368e-08,-8.11440932298991e-09,9.43639891951276e-08,1.54139350596108e-07,-3.81685089454825e-07,4.35985455673223e-06,1.1176216578825e-05,-0.00117503692614383,6.35416537135786e-07,0.000110133371510524,-1.48388716340903e-07,1.06991600278904e-05,2.78493464877287e-06,-1.96560197364419e-13,1.12199242696378e-05,5.11396794665282e-08,3.21117839602322e-05,-9.99079042661624e-07,6.13370189799458e-06,1.93623276900082e-06,1.1598761802585e-05,-1.45975626229613e-06,5.80027737211622e-06,1.78148921511296e-05,-2.6232811564701e-06,-3.62391702001736e-11,8.73942470927303e-06,-2.88166006472091e-06,7.4403769563074e-07,-1.95398785868956e-05,6.62854910486875e-09,1.47841393478447e-08,2.8943786487545e-11,7.85102430364392e-09,4.52667629761751e-13,3.00506763106318e-08,-9.56460339887964e-07,-7.12322853245959e-05,-1.07876540732198e-09,1.75206847012483e-10,1.18401248987828e-10,-5.34321629071739e-12,0.00730106025919813,-1.6665242353166,-7.06567262170075e-08,0.270409721397582,-0.0459013086832136,-0.0033283098864821,82.0097089193964
65,-2.53134786322794e-09,2.22878741965401e-06,8.63581473414756e-06,4.43217958205575e-08,-7.85875728938202e-09,-9.72293119613786e-09,3.12503992575459e-09,3.54069096179671e-08,-5.13708169817537e-06,-2.98650315976505e-20,1.52034284265275e-05,8.545076488513e-08,-4.83994763147141e-10,1.12723180144253e-07,7.55374222849496e-10,6.1106096803078e-08,-6.38226260364812e-07,-1.17588762670751e-08,4.54282665893544e-07,1.04165089159595e-05,0.00049465294298452,3.34666779424119e-15,4.36203629272039e-05,2.89640565189426e-05,-1.28703118435021e-08,4.00465411651575e-06,8.97075268692254e-13,7.17452985690306e-16,-3.92879730920683e-06,2.45660971091677e-05,0.000107092812110212,6.36688329405575e-08,7.7058048831241e-08,-6.62652064142832e-09,9.11288624256033e-08,1.37877588362157e-07,-2.53192594123829e-07,4.18984978767468e-06,1.07497649848081e-05,-0.0010550771089041,5.31123727468054e-07,0.000105772170816426,-1.38683093742632e-07,1.05163354587701e-05,2.66368964755478e-06,-8.34354354608393e-13,1.06979730743602e-05,3.32808908717006e-08,3.08894947760176e-05,-8.91772271384395e-07,6.18100688502497e-06,1.84989681388828e-06,1.11312035632939e-05,-1.26574061795628e-06,5.03110124279309e-06,1.31209941932011e-05,-2.26691301743999e-06,-1.94719554626041e-12,7.78246904266631e-06,-2.36066097794838e-06,7.55351774755766e-07,-1.89746025541109e-05,5.32330521676867e-09,9.35950388545306e-09,2.37370812562751e-11,5.91328372259258e-09,4.48624120759831e-13,2.05242192613049e-08,-5.30338578162532e-07,-5.69778894108525e-05,-9.20876824350021e-10,1.36732605267364e-10,9.62453417629832e-11,-3.52016191605357e-12,0.00701593598840977,-1.57393673800795,-8.64494314432075e-08,0.25984956243883,-0.0418289630622843,-0.00209228184760282,73.8435352603293
70,-2.02271336386951e-09,1.67972596857486e-06,6.7198891933499e-06,2.02252064652164e-08,-1.15847197731502e-08,-1.70120113863295e-08,2.0202069512461e-09,3.28983655181032e-08,-4.37317121066208e-06,1.702898039215e-20,1.46731068063778e-05,8.08059194075258e-08,-9.67502675290566e-08,3.66257185967815e-08,6.1469906219436e-10,3.46655202429809e-08,-6.48774390409656e-07,-9.93988507001159e-09,4.219876664024e-07,1.00693993459994e-05,0.000476389350270681,2.99836426895957e-15,4.19683964922975e-05,2.79000689000124e-05,-1.0925629932491e-08,3.79041559759542e-06,8.09407450831544e-13,-9.42365467594219e-16,-3.17851439373855e-06,2.36476610034171e-05,0.000103082820810381,6.12865434501269e-08,7.1574354874301e-08,-5.0594112868143e-09,8.89324567632944e-08,1.22724905612809e-07,-1.6312081226601e-07,4.03343209998331e-06,1.03576879591128e-05,-0.000928596718059141,4.42157721316381e-07,0.000101714834959333,-1.28887719899448e-07,1.03242673138649e-05,2.55194640922282e-06,-1.39211701090344e-12,1.02262487680226e-05,1.06469728825673e-08,2.97673525792745e-05,-8.01616288495713e-07,6.20174193098574e-06,1.75914253354585e-06,1.06979913915936e-05,-1.10657377899548e-06,4.37527390005294e-06,9.72234628048626e-06,-1.97002917593948e-06,1.31356445050956e-12,6.95698730641661e-06,-1.96411598150794e-06,7.62253983074262e-07,-1.8302670276534e-05,4.5469092180992e-09,2.59166656505534e-09,1.91352373488161e-11,3.28470101288989e-09,4.71525678796671e-13,8.76618829073233e-09,-1.63217923632585e-07,-4.65062791229691e-05,-7.96290083471445e-10,1.04081680810423e-10,7.7261436326563e-11,-1.98457689739087e-12,0.0067539193004807,-1.48260124581564,-1.0296585786591e-07,0.250145241310163,-0.0381871571754903,-0.00140633082876996,66.5814376419496
75,-1.61263243752318e-09,1.32535721123513e-06,5.37628349337212e-06,9.66943664255548e-10,-1.4561774982231e-08,-2.2894538773241e-08,1.06956500912466e-09,3.07790427360605e-08,-3.78717386061763e-06,-1.44722222175826e-19,1.41796514569043e-05,7.6517582906497e-08,-1.75621212459533e-07,-2.7097248192041e-08,5.52534269798219e-10,1.15390302560866e-08,-6.48998246452484e-07,-8.58600228024707e-09,3.79609018562502e-07,9.7395561803182e-06,0.000459566498528932,1.91831519279868e-14,4.04472519583666e-05,2.69103113234073e-05,-9.386448624996e-09,3.58474230221567e-06,8.06558325849335e-13,-1.38094580929251e-15,-2.65463724156738e-06,2.27777354352119e-05,9.93987614039537e-05,5.91155637270262e-08,6.67597990265323e-08,-3.40537603389512e-09,8.77707069915601e-08,1.08630646700775e-07,-1.01898270186309e-07,3.88965469067478e-06,9.99748077554432e-06,-0.000798825215268888,3.66603655097221e-07,9.79458140591024e-05,-1.20589561522104e-07,1.01257483716575e-05,2.44916586096606e-06,-1.74376066142306e-12,9.80028393823142e-06,-1.17664904726163e-08,2.87374386846404e-05,-7.25620094087448e-07,6.2000593749698e-06,1.6660738627617e-06,1.02969636805543e-05,-9.75667354760313e-07,3.81649409972772e-06,7.26682127132718e-06,-1.72346895494542e-06,-1.86142657934388e-11,6.24502993490941e-06,-1.66253982593968e-06,7.65780675539222e-07,-1.75643949449206e-05,3.9465098253302e-09,-4.02736693968095e-09,1.50846624915688e-11,4.83819685355815e-10,5.14597271892003e-13,-2.80313247001952e-09,1.44211306526645e-07,-3.88952417970014e-05,-6.95549368661776e-10,7.65359186145703e-11,6.10319993666564e-11,-1.56980322182006e-12,0.00651334459330155,-1.39335908101091,-1.17109517934005e-07,0.241235069115288,-0.0349316732019967,-0.00103277322542602,60.1272938969378
80,-1.28261969263363e-09,1.09969129982124e-06,4.43666533278018e-06,-1.42838449907626e-08,-1.68895012245583e-08,-2.755184851447e-08,2.49844321293089e-10,2.89886153914547e-08,-3.33321245028246e-06,-8.2162231465106e-22,1.37202523672996e-05,7.25716831349325e-08,-2.39796025962588e-07,-8.02538391073724e-08,5.53187137259625e-10,-8.51466903844172e-09,-6.42418713309294e-07,-7.53795019094553e-09,3.32359180298588e-07,9.42608394351994e-06,0.000444059490401734,6.59620276399416e-15,3.9045926231519e-05,2.59888080396267e-05,-9.18910209790541e-09,3.38859909096677e-06,5.32880593581719e-13,2.02064521488408e-16,-2.28832706167e-06,2.19540943406874e-05,9.60118682432131e-05,5.71548585337844e-08,6.25377705730309e-08,-1.68874372322491e-09,8.75516560899207e-08,9.5548116072094e-08,-6.17197824897544e-08,3.75741419973317e-06,9.66627562509273e-06,-0.000668743245674763,3.02744269730424e-07,9.44454615233495e-05,-1.1410919000895e-07,9.92333129064379e-06,2.35467237808699e-06,-1.93109593914166e-12,9.415389843979e-06,-2.97439926719686e-08,2.77909901900885e-05,-6.61166406397061e-07,6.18010765514802e-06,1.57259888270589e-06,9.9256408248832e-06,-8.67470571381719e-07,3.34012152900789e-06,5.4953302077079e-06,-1.51943800754109e-06,-1.49724275108224e-14,5.63026750521115e-06,-1.43289196542474e-06,7.66805931093172e-07,-1.67815925253963e-05,3.30451820752288e-09,-9.26857171715025e-09,1.15219213223693e-11,-1.95816544487682e-09,5.56863475940512e-13,-1.21529418604958e-08,4.04788905753392e-07,-3.34285048151304e-05,-6.12231122730999e-10,5.349519797644e-11,4.70772628642909e-11,1.21628894590751e-12,0.00629230337174573,-1.30692355799667,-1.28056022995445e-07,0.233048360757142,-0.0320204827561989,-0.000834106392676684,54.3915462412476
85,-1.01772078506573e-09,9.57339364630083e-07,3.77830501263346e-06,-2.61550817064755e-08,-1.86441919559491e-08,-3.11218925360736e-08,-4.57903610326168e-10,2.74777842557599e-08,-2.97649288286003e-06,-2.64716570783609e-21,1.32916612445263e-05,6.89474706296474e-08,-2.91523223492328e-07,-1.2438543356965e-07,6.03161247831303e-10,-2.57142262599482e-08,-6.31460743829142e-07,-6.69225309598154e-09,2.83568655056523e-07,9.1277649266865e-06,0.000429729710872685,9.72492438907063e-15,3.77521657118765e-05,2.51287296900579e-05,-1.02811427393832e-08,3.20271830551068e-06,4.0933633681353e-13,9.16619855091429e-16,-2.02997923652986e-06,2.11736231793735e-05,9.28904270336038e-05,5.54004998315757e-08,5.88333575712087e-08,6.92419747191019e-11,8.81870037610113e-08,8.34317672572684e-08,-3.62681055520856e-08,3.63549113858767e-06,9.36090369408917e-06,-0.000541105887670126,2.49062720288939e-07,9.11908178086879e-05,-1.09418242384396e-07,9.71926717357901e-06,2.26768812532236e-06,-2.02160680327852e-12,9.0666144002073e-06,-4.16342429349831e-08,2.69184096646601e-05,-6.05954923418174e-07,6.14588376929485e-06,1.48045047116305e-06,9.58118545029545e-06,-7.77295484534981e-07,2.93320919893457e-06,4.21767070375433e-06,-1.35071734588928e-06,-3.92422245669049e-14,5.09808166209234e-06,-1.25716937682668e-06,7.66142773898517e-07,-1.59633617215002e-05,2.57905050840109e-09,-1.26738255055712e-08,8.61344864999397e-12,-3.7541968637716e-09,6.1459479348294e-13,-1.84807823146706e-08,6.34261105168465e-07,-2.95481229335253e-05,-5.42450687914481e-10,3.54597243131156e-11,3.60253442900633e-11,2.42558278285541e-12,0.00608869524266336,-1.2238952356293,-1.35609142403579e-07,0.225507323793801,-0.0294140005786698,-0.000730690087820374,49.2912639197946
90,-8.05922074419154e-10,8.67011074314382e-07,3.31157581845978e-06,-3.5128574543631e-08,-1.98850494763596e-08,-3.37110081035882e-08,-1.0689687314194e-09,2.62061624175334e-08,-2.69067230656924e-06,-1.1503170339535e-21,1.28902620951855e-05,6.56205637813282e-08,-3.32701958050302e-07,-1.60802470528553e-07,6.90463546248179e-10,-4.02582532683048e-08,-6.17783354807152e-07,-5.97823337539563e-09,2.35433627723757e-07,8.84309131283256e-06,0.000416427577609146,-4.52630634130192e-15,3.6552731047017e-05,2.43225453895462e-05,-1.23207620038479e-08,3.02762699796176e-06,3.73356067212664e-13,-6.47957146594596e-15,-1.84383892016146e-06,2.04324113864193e-05,9.00004050385514e-05,5.38455274897469e-08,5.55729339809941e-08,1.84700633429736e-09,8.95837782065783e-08,7.22438937203318e-08,-2.05249054055681e-08,3.522572792329e-06,9.07795296771946e-06,-0.000418469299665907,2.04237385070634e-07,8.81562216860437e-05,-1.06408636695773e-07,9.51548957959027e-06,2.1873744280344e-06,-2.38618277545836e-12,8.7488419310607e-06,-4.73142757727684e-08,2.61094400035217e-05,-5.57977897335123e-07,6.10119395291576e-06,1.39117219624519e-06,9.26047471678007e-06,-7.01199403412136e-07,2.58429976053173e-06,3.29391443591254e-06,-1.21078854899314e-06,-4.07656138471447e-14,4.63541442578218e-06,-1.12131818027837e-06,7.64526814029711e-07,-1.51218668660387e-05,1.78996426013122e-09,-1.42365314779072e-08,6.42961360850271e-12,-4.80445735721868e-09,6.81613576500474e-13,-2.17248387790935e-08,8.35957094915166e-07,-2.68093108817304e-05,-4.81271136328766e-10,2.23758851706188e-11,2.80242654955007e-11,2.37473239458705e-12,0.00590026874425344,-1.14477685982967,-1.39754034166597e-07,0.21852857062804,-0.0270751638289346,-0.000676296207493298,44.7500249946298
95,-6.37756935006455e-10,8.07321019958698e-07,2.97152840906385e-06,-4.1576849353525e-08,-2.0658088662869e-08,-3.54013153806814e-08,-1.59556803565036e-09,2.51405412732406e-08,-2.45600992349125e-06,1.05690460457652e-19,1.25121367262476e-05,6.25610945788993e-08,-3.64918329168009e-07,-1.90605829357484e-07,8.03253269305647e-10,-5.2324081869378e-08,-6.02497750638694e-07,-5.34967472272982e-09,1.89430851993701e-07,8.57029703788959e-06,0.000403995050288869,1.57092051777395e-14,3.5433645077994e-05,2.35621785070421e-05,-1.47490462245812e-08,2.86367339889551e-06,1.50096681378482e-13,2.66841289979006e-15,-1.70438362889139e-06,1.97258476004022e-05,8.73060299721618e-05,5.24757126119059e-08,5.26816117081673e-08,3.61488770872976e-09,9.16217756090963e-08,6.19558017803553e-08,-1.06231369470673e-08,3.41727228011603e-06,8.81382664214148e-06,-0.000303216368617104,1.67109949336856e-07,8.53138547683182e-05,-1.04964660616926e-07,9.31361229251892e-06,2.11283894772796e-06,-1.9268483552991e-12,8.45690428525184e-06,-4.78394787829497e-08,2.53533755241647e-05,-5.15506124481064e-07,6.04963700496879e-06,1.30610633068049e-06,8.96018466121695e-06,-6.35903971342104e-07,2.28325515467318e-06,2.62181303822621e-06,-1.09382212918038e-06,1.89705652125308e-12,4.23063005725355e-06,-1.01447154689618e-06,7.62586407071355e-07,-1.42660109505296e-05,1.00297634719251e-09,-1.42891354694524e-08,4.27801384630919e-12,-5.17950505156451e-09,7.40151911594485e-13,-2.23925345004535e-08,1.0070619167112e-06,-2.48656749032353e-05,-4.30318976734079e-10,1.01959461100131e-11,2.00697969637273e-11,4.33084544425678e-12,0.00572465806462231,-1.0699873927095,-1.40528787171481e-07,0.212024478418101,-0.024969558950454,-0.000644455145390576,40.6979617306531
100,-5.05763447057805e-10,7.63526032352512e-07,2.71079286805492e-06,-4.57921624597676e-08,-2.09996573251468e-08,-3.62572948228271e-08,-2.04755248088995e-09,2.4252825438942e-08,-2.25769845736696e-06,-3.72584211003104e-20,1.21531135142598e-05,5.97338767312811e-08,-3.8950393357992e-07,-2.14723288418125e-07,9.29477068253897e-10,-6.20713578249698e-08,-5.86343819123935e-07,-4.77586801328867e-09,1.46594430098914e-07,8.30738328056317e-06,0.00039226740239636,3.41995048496431e-15,3.43803631776352e-05,2.2839107495184e-05,-1.70156419290327e-08,2.71105166795107e-06,9.84201386984171e-14,-8.38066669164825e-16,-1.59331510371864e-06,1.90486959100467e-05,8.47701913600462e-05,5.12686839136707e-08,5.00827281947508e-08,5.33399642865662e-09,9.41480872568902e-08,5.25460932628797e-08,-3.663592637623e-09,3.31814348815765e-06,8.56479016573017e-06,-0.000197586638400646,1.36659173958005e-07,8.26341596427308e-05,-1.04977404932704e-07,9.11493582321963e-06,2.04314511810603e-06,-1.97932269042109e-12,8.18563822784016e-06,-4.48165104511027e-08,2.46392172637407e-05,-4.77056818201968e-07,5.99459574334884e-06,1.22640020327409e-06,8.67683726927641e-06,-5.78689709137727e-07,2.02107022161017e-06,2.12608681747699e-06,-9.94712558903442e-07,-5.96107738285031e-13,3.87333406528145e-06,-9.28217348002914e-07,7.60839680202433e-07,-1.34004725947696e-05,3.07428449779518e-10,-1.33166566064986e-08,2.80815286832728e-12,-5.0497089916157e-09,7.99494875608949e-13,-2.12519008361107e-08,1.1414626953203e-06,-2.34498429475658e-05,-3.8284277088331e-10,2.02228572318394e-12,1.47811219946986e-11,4.37181768287474e-12,0.00555940891352991,-0.999875783822198,-1.37987104718464e-07,0.205904147281764,-0.0230653360873531,-0.000619777205292168,37.0713664371558
105,-4.04106157691927e-10,7.25531281023167e-07,2.4949959720054e-06,-4.80037047843096e-08,-2.09386207934807e-08,-3.63298166287741e-08,-2.43307365143499e-09,2.35180622975059e-08,-2.08472618176548e-06,-4.88981117501063e-22,1.18088098752522e-05,5.70991426300821e-08,-4.07559772838966e-07,-2.33920493340671e-07,1.05694451821888e-09,-6.9640534557159e-08,-5.69804933912249e-07,-4.23697209455721e-09,1.07654614040766e-07,8.05214193382628e-06,0.000381074708463827,1.66942655567146e-14,3.3377913367951e-05,2.21444476214312e-05,-1.87140846187999e-08,2.5698269810751e-06,6.88875336009529e-15,1.75550749919634e-16,-1.49762452831429e-06,1.8395166633607e-05,8.23547731425586e-05,5.01940640430557e-08,4.76978769674464e-08,6.95684341720053e-09,9.69765617378272e-08,4.39952562671369e-08,2.45458016366956e-09,3.22369411681488e-06,8.32700592484514e-06,-0.000103703655523981,1.11986679508173e-07,8.00861974565119e-05,-1.06347161579334e-07,8.92046020892817e-06,1.97732255607833e-06,-1.8071238473334e-12,7.92992346008216e-06,-3.97953991313385e-08,2.39557703512658e-05,-4.41365182528267e-07,5.93923623434899e-06,1.15302223475257e-06,8.40683559844863e-06,-5.27313535465219e-07,1.78974528854729e-06,1.75147418536295e-06,-9.09131274906266e-07,6.96535790896021e-15,3.55425467831666e-06,-8.56089152574018e-07,7.59699754354593e-07,-1.25266444764123e-05,-2.36876871000142e-10,-1.17781188257028e-08,1.53323480853994e-12,-4.60665231648586e-09,8.4804254837322e-13,-1.90490804618647e-08,1.23101370628141e-06,-2.2358411414033e-05,-3.39985281480359e-10,-4.95719722642192e-12,1.00561042967592e-11,4.20678343910695e-12,0.00540200013859442,-0.934733207213731,-1.32186204584601e-07,0.2000742008956,-0.0213331544075443,-0.000593456258766287,33.812412636256
110,-3.28220000530987e-10,6.86419681135584e-07,2.29917289450168e-06,-4.83909141601312e-08,-2.04980940913502e-08,-3.56592783208903e-08,-2.75900028871029e-09,2.29132368212551e-08,-1.92893882290617e-06,5.28129898804157e-21,1.1474664963211e-05,5.46133255514052e-08,-4.20000314261544e-07,-2.48830129520014e-07,1.17347426321008e-09,-7.51558378344823e-08,-5.53198180754712e-07,-3.72057676853679e-09,7.31288192191177e-08,7.80217551939602e-06,0.000370242908908643,1.27138244927739e-13,3.24109952452178e-05,2.14690084655526e-05,-1.96337389403227e-08,2.43996194202644e-06,-4.46920914461051e-14,7.81090564539228e-16,-1.40808988978707e-06,1.77589778365937e-05,8.00208870980798e-05,4.92141479772356e-08,4.54471733807037e-08,8.42898587087183e-09,9.98903588213126e-08,3.62843687679396e-08,9.22829626203785e-09,3.13239534999624e-06,8.09656110524613e-06,-2.36024803420155e-05,9.2303794862815e-08,7.76379209777837e-05,-1.08987054365784e-07,8.73090611191007e-06,1.91437471109577e-06,-1.73905592778347e-12,7.68470213683697e-06,-3.39330740265085e-08,2.3291722825437e-05,-4.07352653669539e-07,5.88651993522913e-06,1.0867855633598e-06,8.14648883853255e-06,-4.79927791335848e-07,1.58216084702935e-06,1.45727609738495e-06,-8.33514410953004e-07,-1.02289761022399e-13,3.26511157391745e-06,-7.93132135802127e-07,7.59486364586137e-07,-1.16433057597113e-05,-5.94924652693434e-10,-1.00116533194297e-08,4.63767183088042e-13,-4.00501432296778e-09,8.99188453201366e-13,-1.63430919655883e-08,1.26689054108737e-06,-2.14386902046843e-05,-2.98798401133601e-10,-1.08773488997983e-11,5.90912095972606e-12,-4.16501860194437e-13,0.00524985899097913,-0.874804356718153,-1.23180488602745e-07,0.194439351895088,-0.0197460585375014,-0.00056045154724851,30.8687547610991
115,-2.74519773749279e-10,6.41472023986456e-07,2.10521843389554e-06,-4.7093184475191e-08,-1.96967012862289e-08,-3.42778899396784e-08,-3.03122706990281e-09,2.24163900284395e-08,-1.78433205780677e-06,-2.01201596626966e-22,1.11459650440391e-05,5.22296464888553e-08,-4.27585348124878e-07,-2.59973419497768e-07,1.26716099932233e-09,-7.872674612967e-08,-5.36738273389074e-07,-3.21732988924570e-09,4.33704903275938e-08,7.55491438519007e-06,0.000359594565223169,1.21897763410273e-14,3.14640495176124e-05,2.08033360603064e-05,-1.9710547125068e-08,2.32134232567464e-06,-7.62818116021836e-14,-3.77063361595319e-16,-1.31821559215964e-06,1.71334100553297e-05,7.77290345445129e-05,4.82845321928599e-08,4.32493640546142e-08,9.6904638530745e-09,1.02644374649108e-07,2.93929121253711e-08,1.77253268436851e-08,3.04268876416014e-06,7.86948427790184e-06,4.07449127240433e-05,7.69205255590743e-08,7.52563788241093e-05,-1.12823539960561e-07,8.54674274793201e-06,1.85328415171891e-06,-1.41690586757858e-12,7.44498771861819e-06,-2.79021789614965e-08,2.26356825345723e-05,-3.740965007894e-07,5.83922752253046e-06,1.02837721997057e-06,7.89203119918112e-06,-4.35009482797306e-07,1.3919672747038e-06,1.21347659423695e-06,-7.64989333545623e-07,-3.27297702280199e-15,2.99850176519493e-06,-7.35567977619256e-07,7.6043866511988e-07,-1.074739667014e-05,-7.83630167039281e-10,-8.21108251039368e-09,-1.33533800127028e-13,-3.34253795011083e-09,8.86187321828351e-13,-1.34707654461437e-08,1.24058005495901e-06,-2.05778902986176e-05,-2.63870220179363e-10,-1.46551806131356e-11,3.26679961483173e-12,4.2612568646855e-12,0.00510037169568912,-0.820297295491247,-1.11020402176676e-07,0.188902793371218,-0.018279328502352,-0.000517915972111148,28.1930973515592
120,-2.401619186366e-10,5.87456498868967e-07,1.8999517655123e-06,-4.42157725147819e-08,-1.85490873080811e-08,-3.22105363408223e-08,-3.25498949266831e-09,2.20057082640715e-08,-1.6464970981551e-06,-1.8384672514242e-22,1.08178631392682e-05,4.98990831112332e-08,-4.30942840972909e-07,-2.67775979941388e-07,1.32660071428754e-09,-8.04476012663089e-08,-5.20585934540021e-07,-2.72127603031512e-09,1.86110200295199e-08,7.3076317969597e-06,0.000348949357761726,1.07705223945758e-14,3.05213008323247e-05,2.01377366430509e-05,-1.89583838399507e-08,2.21380254440635e-06,-8.1258274981057e-14,8.06555840462459e-18,-1.22343224671491e-06,1.65113554564295e-05,7.54392058621613e-05,4.73557744367962e-08,4.10225687071874e-08,1.06789719291807e-08,1.04973069807819e-07,2.32977567402995e-08,2.8732997098942e-08,2.95299154304595e-06,7.64175689357574e-06,8.74035026896205e-05,6.5240607603062e-08,7.29078701852167e-05,-1.17804539819142e-07,8.36822185699238e-06,1.79301765535078e-06,-1.13563071169212e-12,7.20585782915496e-06,-2.20927037723207e-08,2.19761939895926e-05,-3.40797912830932e-07,5.79999104884196e-06,9.78395005847443e-07,7.63963235747668e-06,-3.91294028388275e-07,1.21349798671358e-06,9.97879669664521e-07,-7.01232181560065e-07,-3.08456590133538e-15,2.74780216963699e-06,-6.80521198853074e-07,7.62735556330381e-07,-9.83487530337338e-06,-7.82946480534786e-10,-6.48697372712264e-09,-6.41903152039763e-13,-2.67673035991261e-09,8.68160261137331e-13,-1.06210115672327e-08,1.1442672225599e-06,-1.96934855323516e-05,-2.29394102236829e-10,-1.82853370893246e-11,6.40444113404243e-13,3.6326779460811e-12,0.00495089021578617,-0.771392903297989,-9.57334557172094e-08,0.183366449410705,-0.0169103414044203,-0.000464219163174044,25.7428243056597
